,dado,data,partido,variavel
10782,1,2009-03-01,PTdoB,num_deputados
10783,100,2009-03-01,PTdoB,governismo
10784,2,2009-03-01,PHS,dispersao
10785,80,2009-03-01,PHS,rice
10786,2,2009-03-01,PHS,num_deputados
10787,96,2009-03-01,PHS,governismo
10788,4,2009-03-01,PTB,dispersao
10789,95,2009-03-01,PTB,fidelidade_lider
10790,91,2009-03-01,PTB,rice
10791,13,2009-03-01,PTB,num_deputados
10792,93,2009-03-01,PTB,governismo
10793,2,2009-03-01,PRB,dispersao
10794,100,2009-03-01,PRB,fidelidade_lider
10795,77,2009-03-01,PRB,rice
10796,2,2009-03-01,PRB,num_deputados
10797,95,2009-03-01,PRB,governismo
10798,4,2009-03-01,PSB,dispersao
10799,97,2009-03-01,PSB,fidelidade_lider
10800,90,2009-03-01,PSB,rice
10801,19,2009-03-01,PSB,num_deputados
10802,92,2009-03-01,PSB,governismo
10803,5,2009-03-01,DEM,dispersao
10804,98,2009-03-01,DEM,fidelidade_lider
10805,86,2009-03-01,DEM,rice
10806,33,2009-03-01,DEM,num_deputados
10807,61,2009-03-01,DEM,governismo
10808,3,2009-03-01,PSC,dispersao
10809,94,2009-03-01,PSC,fidelidade_lider
10810,90,2009-03-01,PSC,rice
10811,8,2009-03-01,PSC,num_deputados
10812,93,2009-03-01,PSC,governismo
10813,6,2009-03-01,PSDB,dispersao
10814,87,2009-03-01,PSDB,fidelidade_lider
10815,82,2009-03-01,PSDB,rice
10816,37,2009-03-01,PSDB,num_deputados
10817,58,2009-03-01,PSDB,governismo
10818,2,2009-03-01,PMDB,dispersao
10819,96,2009-03-01,PMDB,fidelidade_lider
10820,95,2009-03-01,PMDB,rice
10821,63,2009-03-01,PMDB,num_deputados
10822,94,2009-03-01,PMDB,governismo
10823,4,2009-03-01,PP,dispersao
10824,94,2009-03-01,PP,fidelidade_lider
10825,91,2009-03-01,PP,rice
10826,27,2009-03-01,PP,num_deputados
10827,89,2009-03-01,PP,governismo
10828,1,2009-03-01,PMN,dispersao
10829,100,2009-03-01,PMN,fidelidade_lider
10830,91,2009-03-01,PMN,rice
10831,3,2009-03-01,PMN,num_deputados
10832,97,2009-03-01,PMN,governismo
10833,2,2009-03-01,PR,dispersao
10834,97,2009-03-01,PR,fidelidade_lider
10835,95,2009-03-01,PR,rice
10836,28,2009-03-01,PR,num_deputados
10837,95,2009-03-01,PR,governismo
10838,7,2012-05-01,PPS,dispersao
10839,95,2012-05-01,PPS,fidelidade_lider
10840,79,2012-05-01,PPS,rice
10841,7,2012-05-01,PPS,num_deputados
10842,57,2012-05-01,PPS,governismo
10843,7,2012-05-01,PDT,dispersao
10844,92,2012-05-01,PDT,fidelidade_lider
10845,78,2012-05-01,PDT,rice
10846,20,2012-05-01,PDT,num_deputados
10847,85,2012-05-01,PDT,governismo
10848,0,2012-05-01,PTC,dispersao
10849,100,2012-05-01,PTC,fidelidade_lider
10850,0,2012-05-01,PTC,rice
10851,1,2012-05-01,PTC,num_deputados
10852,97,2012-05-01,PTC,governismo
10853,1,2012-05-01,PSOL,dispersao
10854,97,2012-05-01,PSOL,fidelidade_lider
10855,95,2012-05-01,PSOL,rice
10856,3,2012-05-01,PSOL,num_deputados
10857,36,2012-05-01,PSOL,governismo
10858,0,2012-05-01,PT,dispersao
10859,99,2012-05-01,PT,fidelidade_lider
10860,98,2012-05-01,PT,rice
10861,68,2012-05-01,PT,num_deputados
10862,100,2012-05-01,PT,governismo
10863,5,2012-05-01,PV,dispersao
10864,86,2012-05-01,PV,fidelidade_lider
10865,87,2012-05-01,PV,rice
10866,8,2012-05-01,PV,num_deputados
10867,88,2012-05-01,PV,governismo
10868,2,2012-05-01,PTdoB,dispersao
10869,98,2012-05-01,PTdoB,fidelidade_lider
10870,61,2012-05-01,PTdoB,rice
10871,2,2012-05-01,PTdoB,num_deputados
10872,82,2012-05-01,PTdoB,governismo
10873,0,2012-05-01,PRTB,dispersao
10874,29,2012-05-01,PRTB,fidelidade_lider
10875,0,2012-05-01,PRTB,rice
10876,1,2012-05-01,PRTB,num_deputados
10877,96,2012-05-01,PRTB,governismo
10878,0,2012-05-01,PHS,dispersao
10879,88,2012-05-01,PHS,fidelidade_lider
10880,0,2012-05-01,PHS,rice
10881,1,2012-05-01,PHS,num_deputados
10882,87,2012-05-01,PHS,governismo
10883,5,2012-05-01,PTB,dispersao
10884,95,2012-05-01,PTB,fidelidade_lider
10885,87,2012-05-01,PTB,rice
10886,14,2012-05-01,PTB,num_deputados
10887,87,2012-05-01,PTB,governismo
10888,1,2012-05-01,PRB,dispersao
10889,99,2012-05-01,PRB,fidelidade_lider
10890,97,2012-05-01,PRB,rice
10891,8,2012-05-01,PRB,num_deputados
10892,94,2012-05-01,PRB,governismo
10893,0,2012-05-01,PRP,dispersao
10894,100,2012-05-01,PRP,fidelidade_lider
10895,0,2012-05-01,PRP,rice
10896,1,2012-05-01,PRP,num_deputados
10897,81,2012-05-01,PRP,governismo
10898,4,2012-05-01,PSB,dispersao
10899,96,2012-05-01,PSB,fidelidade_lider
10900,88,2012-05-01,PSB,rice
10901,23,2012-05-01,PSB,num_deputados
10902,92,2012-05-01,PSB,governismo
10903,8,2012-05-01,DEM,dispersao
10904,92,2012-05-01,DEM,fidelidade_lider
10905,78,2012-05-01,DEM,rice
10906,18,2012-05-01,DEM,num_deputados
10907,55,2012-05-01,DEM,governismo
10908,1,2012-05-01,PSC,dispersao
10909,99,2012-05-01,PSC,fidelidade_lider
10910,95,2012-05-01,PSC,rice
10911,11,2012-05-01,PSC,num_deputados
10912,86,2012-05-01,PSC,governismo
10913,5,2012-05-01,PSDB,dispersao
10914,96,2012-05-01,PSDB,fidelidade_lider
10915,85,2012-05-01,PSDB,rice
10916,34,2012-05-01,PSDB,num_deputados
10917,51,2012-05-01,PSDB,governismo
10918,2,2012-05-01,PMDB,dispersao
10919,99,2012-05-01,PMDB,fidelidade_lider
10920,95,2012-05-01,PMDB,rice
10921,57,2012-05-01,PMDB,num_deputados
10922,92,2012-05-01,PMDB,governismo
10923,5,2012-05-01,PP,dispersao
10924,96,2012-05-01,PP,fidelidade_lider
10925,88,2012-05-01,PP,rice
10926,27,2012-05-01,PP,num_deputados
10927,92,2012-05-01,PP,governismo
10928,4,2012-05-01,PSD,dispersao
10929,97,2012-05-01,PSD,fidelidade_lider
10930,86,2012-05-01,PSD,rice
10931,36,2012-05-01,PSD,num_deputados
10932,87,2012-05-01,PSD,governismo
10933,0,2012-05-01,PSL,dispersao
10934,95,2012-05-01,PSL,fidelidade_lider
10935,0,2012-05-01,PSL,rice
10936,1,2012-05-01,PSL,num_deputados
10937,85,2012-05-01,PSL,governismo
10938,1,2012-05-01,PCdoB,dispersao
10939,99,2012-05-01,PCdoB,fidelidade_lider
10940,96,2012-05-01,PCdoB,rice
10941,10,2012-05-01,PCdoB,num_deputados
10942,96,2012-05-01,PCdoB,governismo
10943,1,2012-05-01,PMN,dispersao
10944,7,2012-05-01,PMN,fidelidade_lider
10945,63,2012-05-01,PMN,rice
10946,2,2012-05-01,PMN,num_deputados
10947,84,2012-05-01,PMN,governismo
10948,7,2012-05-01,PR,dispersao
10949,90,2012-05-01,PR,fidelidade_lider
10950,82,2012-05-01,PR,rice
10951,26,2012-05-01,PR,num_deputados
10952,81,2012-05-01,PR,governismo
10953,11,2011-10-01,PPS,dispersao
10954,91,2011-10-01,PPS,fidelidade_lider
10955,66,2011-10-01,PPS,rice
10956,8,2011-10-01,PPS,num_deputados
10957,48,2011-10-01,PPS,governismo
10958,10,2011-10-01,PDT,dispersao
10959,82,2011-10-01,PDT,fidelidade_lider
10960,71,2011-10-01,PDT,rice
10961,20,2011-10-01,PDT,num_deputados
10962,84,2011-10-01,PDT,governismo
10963,0,2011-10-01,PTC,dispersao
10964,75,2011-10-01,PTC,fidelidade_lider
10965,0,2011-10-01,PTC,rice
10966,1,2011-10-01,PTC,num_deputados
10967,100,2011-10-01,PTC,governismo
10968,1,2011-10-01,PSOL,dispersao
10969,100,2011-10-01,PSOL,fidelidade_lider
10970,91,2011-10-01,PSOL,rice
10971,2,2011-10-01,PSOL,num_deputados
10972,35,2011-10-01,PSOL,governismo
10973,2,2011-10-01,PT,dispersao
10974,96,2011-10-01,PT,fidelidade_lider
10975,94,2011-10-01,PT,rice
10976,64,2011-10-01,PT,num_deputados
10977,95,2011-10-01,PT,governismo
10978,10,2011-10-01,PV,dispersao
10979,84,2011-10-01,PV,fidelidade_lider
10980,72,2011-10-01,PV,rice
10981,10,2011-10-01,PV,num_deputados
10982,72,2011-10-01,PV,governismo
10983,3,2011-10-01,PTdoB,dispersao
10984,94,2011-10-01,PTdoB,fidelidade_lider
10985,79,2011-10-01,PTdoB,rice
10986,2,2011-10-01,PTdoB,num_deputados
10987,82,2011-10-01,PTdoB,governismo
10988,1,2011-10-01,PRTB,dispersao
10989,88,2011-10-01,PRTB,fidelidade_lider
10990,41,2011-10-01,PRTB,rice
10991,2,2011-10-01,PRTB,num_deputados
10992,98,2011-10-01,PRTB,governismo
10993,1,2011-10-01,PHS,dispersao
10994,97,2011-10-01,PHS,fidelidade_lider
10995,64,2011-10-01,PHS,rice
10996,2,2011-10-01,PHS,num_deputados
10997,82,2011-10-01,PHS,governismo
10998,5,2011-10-01,PTB,dispersao
10999,94,2011-10-01,PTB,fidelidade_lider
11000,85,2011-10-01,PTB,rice
11001,15,2011-10-01,PTB,num_deputados
11002,91,2011-10-01,PTB,governismo
11003,3,2011-10-01,PRB,dispersao
11004,95,2011-10-01,PRB,fidelidade_lider
11005,92,2011-10-01,PRB,rice
11006,9,2011-10-01,PRB,num_deputados
11007,82,2011-10-01,PRB,governismo
11008,0,2011-10-01,PRP,dispersao
11009,100,2011-10-01,PRP,fidelidade_lider
11010,0,2011-10-01,PRP,rice
11011,1,2011-10-01,PRP,num_deputados
11012,85,2011-10-01,PRP,governismo
11013,5,2011-10-01,PSB,dispersao
11014,92,2011-10-01,PSB,fidelidade_lider
11015,88,2011-10-01,PSB,rice
11016,22,2011-10-01,PSB,num_deputados
11017,92,2011-10-01,PSB,governismo
11018,6,2011-10-01,DEM,dispersao
11019,90,2011-10-01,DEM,fidelidade_lider
11020,84,2011-10-01,DEM,rice
11021,26,2011-10-01,DEM,num_deputados
11022,46,2011-10-01,DEM,governismo
11023,5,2011-10-01,PSC,dispersao
11024,93,2011-10-01,PSC,fidelidade_lider
11025,82,2011-10-01,PSC,rice
11026,12,2011-10-01,PSC,num_deputados
11027,80,2011-10-01,PSC,governismo
11028,4,2011-10-01,PSDB,dispersao
11029,97,2011-10-01,PSDB,fidelidade_lider
11030,91,2011-10-01,PSDB,rice
11031,33,2011-10-01,PSDB,num_deputados
11032,45,2011-10-01,PSDB,governismo
11033,5,2011-10-01,PMDB,dispersao
11034,94,2011-10-01,PMDB,fidelidade_lider
11035,87,2011-10-01,PMDB,rice
11036,54,2011-10-01,PMDB,num_deputados
11037,89,2011-10-01,PMDB,governismo
11038,5,2011-10-01,PP,dispersao
11039,92,2011-10-01,PP,fidelidade_lider
11040,87,2011-10-01,PP,rice
11041,26,2011-10-01,PP,num_deputados
11042,90,2011-10-01,PP,governismo
11043,3,2011-10-01,PSD,dispersao
11044,96,2011-10-01,PSD,fidelidade_lider
11045,93,2011-10-01,PSD,rice
11046,33,2011-10-01,PSD,num_deputados
11047,97,2011-10-01,PSD,governismo
11048,2,2011-10-01,PSL,dispersao
11049,82,2011-10-01,PSL,fidelidade_lider
11050,48,2011-10-01,PSL,rice
11051,2,2011-10-01,PSL,num_deputados
11052,92,2011-10-01,PSL,governismo
11053,1,2011-10-01,PCdoB,dispersao
11054,99,2011-10-01,PCdoB,fidelidade_lider
11055,98,2011-10-01,PCdoB,rice
11056,11,2011-10-01,PCdoB,num_deputados
11057,94,2011-10-01,PCdoB,governismo
11058,6,2011-10-01,PMN,dispersao
11059,19,2011-10-01,PMN,fidelidade_lider
11060,69,2011-10-01,PMN,rice
11061,3,2011-10-01,PMN,num_deputados
11062,86,2011-10-01,PMN,governismo
11063,6,2011-10-01,PR,dispersao
11064,96,2011-10-01,PR,fidelidade_lider
11065,85,2011-10-01,PR,rice
11066,25,2011-10-01,PR,num_deputados
11067,80,2011-10-01,PR,governismo
11068,5,2010-11-01,PPS,dispersao
11069,96,2010-11-01,PPS,fidelidade_lider
11070,86,2010-11-01,PPS,rice
11071,9,2010-11-01,PPS,num_deputados
11072,67,2010-11-01,PPS,governismo
11073,5,2010-11-01,PDT,dispersao
11074,99,2010-11-01,PDT,fidelidade_lider
11075,87,2010-11-01,PDT,rice
11076,16,2010-11-01,PDT,num_deputados
11077,86,2010-11-01,PDT,governismo
11078,11,2010-11-01,PTC,dispersao
11079,73,2010-11-01,PTC,fidelidade_lider
11080,32,2010-11-01,PTC,rice
11081,2,2010-11-01,PTC,num_deputados
11082,63,2010-11-01,PTC,governismo
11083,2,2010-11-01,PSOL,dispersao
11084,98,2010-11-01,PSOL,fidelidade_lider
11085,94,2010-11-01,PSOL,rice
11086,3,2010-11-01,PSOL,num_deputados
11087,72,2010-11-01,PSOL,governismo
11088,3,2010-11-01,PT,dispersao
11089,99,2010-11-01,PT,fidelidade_lider
11090,92,2010-11-01,PT,rice
11091,55,2010-11-01,PT,num_deputados
11092,95,2010-11-01,PT,governismo
11093,5,2010-11-01,PV,dispersao
11094,98,2010-11-01,PV,fidelidade_lider
11095,86,2010-11-01,PV,rice
11096,9,2010-11-01,PV,num_deputados
11097,85,2010-11-01,PV,governismo
11098,0,2010-11-01,PTdoB,dispersao
11099,0,2010-11-01,PTdoB,rice
11100,1,2010-11-01,PTdoB,num_deputados
11101,86,2010-11-01,PTdoB,governismo
11102,3,2010-11-01,PHS,dispersao
11103,97,2010-11-01,PHS,fidelidade_lider
11104,86,2010-11-01,PHS,rice
11105,3,2010-11-01,PHS,num_deputados
11106,87,2010-11-01,PHS,governismo
11107,4,2010-11-01,PTB,dispersao
11108,97,2010-11-01,PTB,fidelidade_lider
11109,89,2010-11-01,PTB,rice
11110,15,2010-11-01,PTB,num_deputados
11111,87,2010-11-01,PTB,governismo
11112,3,2010-11-01,PRB,dispersao
11113,99,2010-11-01,PRB,fidelidade_lider
11114,91,2010-11-01,PRB,rice
11115,5,2010-11-01,PRB,num_deputados
11116,88,2010-11-01,PRB,governismo
11117,4,2010-11-01,PSB,dispersao
11118,98,2010-11-01,PSB,fidelidade_lider
11119,88,2010-11-01,PSB,rice
11120,18,2010-11-01,PSB,num_deputados
11121,87,2010-11-01,PSB,governismo
11122,4,2010-11-01,DEM,dispersao
11123,97,2010-11-01,DEM,fidelidade_lider
11124,91,2010-11-01,DEM,rice
11125,35,2010-11-01,DEM,num_deputados
11126,70,2010-11-01,DEM,governismo
11127,3,2010-11-01,PSC,dispersao
11128,100,2010-11-01,PSC,fidelidade_lider
11129,93,2010-11-01,PSC,rice
11130,12,2010-11-01,PSC,num_deputados
11131,90,2010-11-01,PSC,governismo
11132,4,2010-11-01,PSDB,dispersao
11133,98,2010-11-01,PSDB,fidelidade_lider
11134,91,2010-11-01,PSDB,rice
11135,35,2010-11-01,PSDB,num_deputados
11136,66,2010-11-01,PSDB,governismo
11137,5,2010-11-01,PMDB,dispersao
11138,96,2010-11-01,PMDB,fidelidade_lider
11139,87,2010-11-01,PMDB,rice
11140,56,2010-11-01,PMDB,num_deputados
11141,88,2010-11-01,PMDB,governismo
11142,4,2010-11-01,PP,dispersao
11143,96,2010-11-01,PP,fidelidade_lider
11144,89,2010-11-01,PP,rice
11145,27,2010-11-01,PP,num_deputados
11146,88,2010-11-01,PP,governismo
11147,0,2010-11-01,PCdoB,dispersao
11148,100,2010-11-01,PCdoB,fidelidade_lider
11149,100,2010-11-01,PCdoB,rice
11150,8,2010-11-01,PCdoB,num_deputados
11151,100,2010-11-01,PCdoB,governismo
11152,1,2010-11-01,PMN,dispersao
11153,100,2010-11-01,PMN,fidelidade_lider
11154,85,2010-11-01,PMN,rice
11155,2,2010-11-01,PMN,num_deputados
11156,89,2010-11-01,PMN,governismo
11157,3,2010-11-01,PR,dispersao
11158,97,2010-11-01,PR,fidelidade_lider
11159,91,2010-11-01,PR,rice
11160,27,2010-11-01,PR,num_deputados
11161,91,2010-11-01,PR,governismo
11162,2,2004-02-01,PPS,dispersao
11163,98,2004-02-01,PPS,fidelidade_lider
11164,94,2004-02-01,PPS,rice
11165,14,2004-02-01,PPS,num_deputados
11166,96,2004-02-01,PPS,governismo
11167,5,2004-02-01,PDT,dispersao
11168,93,2004-02-01,PDT,fidelidade_lider
11169,86,2004-02-01,PDT,rice
11170,8,2004-02-01,PDT,num_deputados
11171,94,2004-02-01,PDT,governismo
11172,2,2004-02-01,PT,dispersao
11173,97,2004-02-01,PT,fidelidade_lider
11174,95,2004-02-01,PT,rice
11175,69,2004-02-01,PT,num_deputados
11176,98,2004-02-01,PT,governismo
11177,9,2004-02-01,PV,dispersao
11178,88,2004-02-01,PV,fidelidade_lider
11179,70,2004-02-01,PV,rice
11180,4,2004-02-01,PV,num_deputados
11181,83,2004-02-01,PV,governismo
11182,6,2004-02-01,PTB,dispersao
11183,93,2004-02-01,PTB,fidelidade_lider
11184,86,2004-02-01,PTB,rice
11185,35,2004-02-01,PTB,num_deputados
11186,94,2004-02-01,PTB,governismo
11187,1,2004-02-01,PRONA,dispersao
11188,93,2004-02-01,PRONA,rice
11189,4,2004-02-01,PRONA,num_deputados
11190,33,2004-02-01,PRONA,governismo
11191,1,2004-02-01,PSB,dispersao
11192,99,2004-02-01,PSB,fidelidade_lider
11193,97,2004-02-01,PSB,rice
11194,11,2004-02-01,PSB,num_deputados
11195,99,2004-02-01,PSB,governismo
11196,11,2004-02-01,DEM,dispersao
11197,87,2004-02-01,DEM,fidelidade_lider
11198,71,2004-02-01,DEM,rice
11199,38,2004-02-01,DEM,num_deputados
11200,55,2004-02-01,DEM,governismo
11201,0,2004-02-01,PSC,dispersao
11202,100,2004-02-01,PSC,fidelidade_lider
11203,92,2004-02-01,PSC,rice
11204,4,2004-02-01,PSC,num_deputados
11205,99,2004-02-01,PSC,governismo
11206,9,2004-02-01,PSDB,dispersao
11207,88,2004-02-01,PSDB,fidelidade_lider
11208,75,2004-02-01,PSDB,rice
11209,31,2004-02-01,PSDB,num_deputados
11210,52,2004-02-01,PSDB,governismo
11211,3,2004-02-01,PMDB,dispersao
11212,95,2004-02-01,PMDB,fidelidade_lider
11213,92,2004-02-01,PMDB,rice
11214,52,2004-02-01,PMDB,num_deputados
11215,96,2004-02-01,PMDB,governismo
11216,7,2004-02-01,PP,dispersao
11217,91,2004-02-01,PP,fidelidade_lider
11218,82,2004-02-01,PP,rice
11219,30,2004-02-01,PP,num_deputados
11220,92,2004-02-01,PP,governismo
11221,1,2004-02-01,PL,dispersao
11222,99,2004-02-01,PL,fidelidade_lider
11223,96,2004-02-01,PL,rice
11224,26,2004-02-01,PL,num_deputados
11225,97,2004-02-01,PL,governismo
11226,0,2004-02-01,PSL,dispersao
11227,100,2004-02-01,PSL,fidelidade_lider
11228,0,2004-02-01,PSL,rice
11229,1,2004-02-01,PSL,num_deputados
11230,98,2004-02-01,PSL,governismo
11231,0,2004-02-01,PCdoB,dispersao
11232,99,2004-02-01,PCdoB,fidelidade_lider
11233,98,2004-02-01,PCdoB,rice
11234,8,2004-02-01,PCdoB,num_deputados
11235,100,2004-02-01,PCdoB,governismo
11236,5,2009-04-01,PPS,dispersao
11237,97,2009-04-01,PPS,fidelidade_lider
11238,83,2009-04-01,PPS,rice
11239,7,2009-04-01,PPS,num_deputados
11240,60,2009-04-01,PPS,governismo
11241,3,2009-04-01,PDT,dispersao
11242,98,2009-04-01,PDT,fidelidade_lider
11243,91,2009-04-01,PDT,rice
11244,18,2009-04-01,PDT,num_deputados
11245,94,2009-04-01,PDT,governismo
11246,0,2009-04-01,PTC,dispersao
11247,70,2009-04-01,PTC,fidelidade_lider
11248,3,2009-04-01,PTC,rice
11249,1,2009-04-01,PTC,num_deputados
11250,80,2009-04-01,PTC,governismo
11251,0,2009-04-01,PSOL,dispersao
11252,100,2009-04-01,PSOL,fidelidade_lider
11253,100,2009-04-01,PSOL,rice
11254,3,2009-04-01,PSOL,num_deputados
11255,50,2009-04-01,PSOL,governismo
11256,1,2009-04-01,PT,dispersao
11257,98,2009-04-01,PT,fidelidade_lider
11258,98,2009-04-01,PT,rice
11259,59,2009-04-01,PT,num_deputados
11260,99,2009-04-01,PT,governismo
11261,3,2009-04-01,PV,dispersao
11262,94,2009-04-01,PV,fidelidade_lider
11263,91,2009-04-01,PV,rice
11264,10,2009-04-01,PV,num_deputados
11265,86,2009-04-01,PV,governismo
11266,0,2009-04-01,PTdoB,dispersao
11267,0,2009-04-01,PTdoB,rice
11268,1,2009-04-01,PTdoB,num_deputados
11269,100,2009-04-01,PTdoB,governismo
11270,2,2009-04-01,PHS,dispersao
11271,80,2009-04-01,PHS,rice
11272,2,2009-04-01,PHS,num_deputados
11273,96,2009-04-01,PHS,governismo
11274,3,2009-04-01,PTB,dispersao
11275,95,2009-04-01,PTB,fidelidade_lider
11276,91,2009-04-01,PTB,rice
11277,13,2009-04-01,PTB,num_deputados
11278,94,2009-04-01,PTB,governismo
11279,2,2009-04-01,PRB,dispersao
11280,100,2009-04-01,PRB,fidelidade_lider
11281,76,2009-04-01,PRB,rice
11282,2,2009-04-01,PRB,num_deputados
11283,95,2009-04-01,PRB,governismo
11284,4,2009-04-01,PSB,dispersao
11285,96,2009-04-01,PSB,fidelidade_lider
11286,90,2009-04-01,PSB,rice
11287,19,2009-04-01,PSB,num_deputados
11288,92,2009-04-01,PSB,governismo
11289,7,2009-04-01,DEM,dispersao
11290,97,2009-04-01,DEM,fidelidade_lider
11291,82,2009-04-01,DEM,rice
11292,32,2009-04-01,DEM,num_deputados
11293,54,2009-04-01,DEM,governismo
11294,3,2009-04-01,PSC,dispersao
11295,95,2009-04-01,PSC,fidelidade_lider
11296,90,2009-04-01,PSC,rice
11297,8,2009-04-01,PSC,num_deputados
11298,90,2009-04-01,PSC,governismo
11299,7,2009-04-01,PSDB,dispersao
11300,88,2009-04-01,PSDB,fidelidade_lider
11301,82,2009-04-01,PSDB,rice
11302,35,2009-04-01,PSDB,num_deputados
11303,51,2009-04-01,PSDB,governismo
11304,3,2009-04-01,PMDB,dispersao
11305,96,2009-04-01,PMDB,fidelidade_lider
11306,93,2009-04-01,PMDB,rice
11307,63,2009-04-01,PMDB,num_deputados
11308,93,2009-04-01,PMDB,governismo
11309,5,2009-04-01,PP,dispersao
11310,94,2009-04-01,PP,fidelidade_lider
11311,88,2009-04-01,PP,rice
11312,27,2009-04-01,PP,num_deputados
11313,89,2009-04-01,PP,governismo
11314,1,2009-04-01,PMN,dispersao
11315,97,2009-04-01,PMN,fidelidade_lider
11316,90,2009-04-01,PMN,rice
11317,3,2009-04-01,PMN,num_deputados
11318,97,2009-04-01,PMN,governismo
11319,2,2009-04-01,PR,dispersao
11320,97,2009-04-01,PR,fidelidade_lider
11321,94,2009-04-01,PR,rice
11322,28,2009-04-01,PR,num_deputados
11323,95,2009-04-01,PR,governismo
11324,4,2010-07-01,PPS,dispersao
11325,96,2010-07-01,PPS,fidelidade_lider
11326,89,2010-07-01,PPS,rice
11327,8,2010-07-01,PPS,num_deputados
11328,69,2010-07-01,PPS,governismo
11329,4,2010-07-01,PDT,dispersao
11330,98,2010-07-01,PDT,fidelidade_lider
11331,90,2010-07-01,PDT,rice
11332,16,2010-07-01,PDT,num_deputados
11333,89,2010-07-01,PDT,governismo
11334,8,2010-07-01,PTC,dispersao
11335,71,2010-07-01,PTC,fidelidade_lider
11336,45,2010-07-01,PTC,rice
11337,2,2010-07-01,PTC,num_deputados
11338,71,2010-07-01,PTC,governismo
11339,1,2010-07-01,PSOL,dispersao
11340,99,2010-07-01,PSOL,fidelidade_lider
11341,90,2010-07-01,PSOL,rice
11342,3,2010-07-01,PSOL,num_deputados
11343,67,2010-07-01,PSOL,governismo
11344,2,2010-07-01,PT,dispersao
11345,98,2010-07-01,PT,fidelidade_lider
11346,94,2010-07-01,PT,rice
11347,56,2010-07-01,PT,num_deputados
11348,95,2010-07-01,PT,governismo
11349,4,2010-07-01,PV,dispersao
11350,97,2010-07-01,PV,fidelidade_lider
11351,90,2010-07-01,PV,rice
11352,9,2010-07-01,PV,num_deputados
11353,85,2010-07-01,PV,governismo
11354,0,2010-07-01,PTdoB,dispersao
11355,0,2010-07-01,PTdoB,rice
11356,1,2010-07-01,PTdoB,num_deputados
11357,84,2010-07-01,PTdoB,governismo
11358,3,2010-07-01,PHS,dispersao
11359,98,2010-07-01,PHS,fidelidade_lider
11360,75,2010-07-01,PHS,rice
11361,2,2010-07-01,PHS,num_deputados
11362,89,2010-07-01,PHS,governismo
11363,3,2010-07-01,PTB,dispersao
11364,98,2010-07-01,PTB,fidelidade_lider
11365,93,2010-07-01,PTB,rice
11366,15,2010-07-01,PTB,num_deputados
11367,91,2010-07-01,PTB,governismo
11368,3,2010-07-01,PRB,dispersao
11369,97,2010-07-01,PRB,fidelidade_lider
11370,90,2010-07-01,PRB,rice
11371,5,2010-07-01,PRB,num_deputados
11372,89,2010-07-01,PRB,governismo
11373,3,2010-07-01,PSB,dispersao
11374,98,2010-07-01,PSB,fidelidade_lider
11375,90,2010-07-01,PSB,rice
11376,18,2010-07-01,PSB,num_deputados
11377,90,2010-07-01,PSB,governismo
11378,5,2010-07-01,DEM,dispersao
11379,98,2010-07-01,DEM,fidelidade_lider
11380,87,2010-07-01,DEM,rice
11381,31,2010-07-01,DEM,num_deputados
11382,72,2010-07-01,DEM,governismo
11383,3,2010-07-01,PSC,dispersao
11384,100,2010-07-01,PSC,fidelidade_lider
11385,93,2010-07-01,PSC,rice
11386,11,2010-07-01,PSC,num_deputados
11387,87,2010-07-01,PSC,governismo
11388,3,2010-07-01,PSDB,dispersao
11389,98,2010-07-01,PSDB,fidelidade_lider
11390,91,2010-07-01,PSDB,rice
11391,33,2010-07-01,PSDB,num_deputados
11392,64,2010-07-01,PSDB,governismo
11393,4,2010-07-01,PMDB,dispersao
11394,94,2010-07-01,PMDB,fidelidade_lider
11395,88,2010-07-01,PMDB,rice
11396,57,2010-07-01,PMDB,num_deputados
11397,90,2010-07-01,PMDB,governismo
11398,3,2010-07-01,PP,dispersao
11399,96,2010-07-01,PP,fidelidade_lider
11400,92,2010-07-01,PP,rice
11401,26,2010-07-01,PP,num_deputados
11402,90,2010-07-01,PP,governismo
11403,0,2010-07-01,PMN,dispersao
11404,100,2010-07-01,PMN,fidelidade_lider
11405,85,2010-07-01,PMN,rice
11406,2,2010-07-01,PMN,num_deputados
11407,92,2010-07-01,PMN,governismo
11408,2,2010-07-01,PR,dispersao
11409,98,2010-07-01,PR,fidelidade_lider
11410,94,2010-07-01,PR,rice
