ID_VOTACAO,POLITICO,VOTO,PARTIDO,ORIENTACAO_GOVERNO,RICE
d81fb87ec9df00a158471173e4556fa2,FELIX MENDONCA JUNIOR,SIM,PDT,NAO,0
d81fb87ec9df00a158471173e4556fa2,MARCOS ABRAO,NAO,PPS,NAO,1
d81fb87ec9df00a158471173e4556fa2,ORLANDO SILVA,NAO,PCdoB,NAO,1
d81fb87ec9df00a158471173e4556fa2,ULDURICO JUNIOR,SIM,PTC,NAO,0
d81fb87ec9df00a158471173e4556fa2,ONYX LORENZONI,SIM,DEM,NAO,0
d81fb87ec9df00a158471173e4556fa2,RENATO MOLLING,NAO,PP,NAO,1
d81fb87ec9df00a158471173e4556fa2,RENZO BRAZ,SIM,PP,NAO,0
043c4680de868d0b0615f03cadfbc3f4,LUIZA ERUNDINA,SIM,PSB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ROBERTO ALVES,SIM,PRB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,LAZARO BOTELHO,NAO,PP,SIM,0
043c4680de868d0b0615f03cadfbc3f4,SERGIO BRITO,SIM,PSD,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ERIVELTON SANTANA,SIM,PSC,SIM,1
043c4680de868d0b0615f03cadfbc3f4,OSMAR SERRAGLIO,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,BRUNO ARAUJO,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,CACA LEAO,SIM,PP,SIM,1
043c4680de868d0b0615f03cadfbc3f4,DIMAS FABIANO,SIM,PP,SIM,1
043c4680de868d0b0615f03cadfbc3f4,CHICO D ANGELO,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,HELIO LEITE,NAO,DEM,SIM,0
043c4680de868d0b0615f03cadfbc3f4,MARIA DO ROSARIO,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ODORICO MONTEIRO,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,WOLNEY QUEIROZ,SIM,PDT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,JOAO RODRIGUES,NAO,PSD,SIM,0
043c4680de868d0b0615f03cadfbc3f4,FABIANO HORTA,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,RUBENS PEREIRA JUNIOR,SIM,PCdoB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,RICARDO TRIPOLI,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,DR. JORGE SILVA,SIM,PROS,SIM,1
043c4680de868d0b0615f03cadfbc3f4,RONEY NEMER,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,DULCE MIRANDA,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,DECIO LIMA,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ADELMO CARNEIRO LEAO,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,EDUARDO BOLSONARO,NAO,PSC,SIM,0
043c4680de868d0b0615f03cadfbc3f4,LUIZ COUTO,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,AFONSO FLORENCE,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ARTHUR LIRA,SIM,PP,SIM,1
043c4680de868d0b0615f03cadfbc3f4,AELTON FREITAS,NAO,PR,SIM,0
043c4680de868d0b0615f03cadfbc3f4,JARBAS VASCONCELOS,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,IRMAO LAZARO,SIM,PSC,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ALAN RICK,SIM,PRB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ODELMO LEAO,NAO,PP,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ALESSANDRO MOLON,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,FELIPE MAIA,NAO,DEM,SIM,0
043c4680de868d0b0615f03cadfbc3f4,JOAO MARCELO SOUZA,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,VANDERLEI MACRIS,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,REMIDIO MONAI,NAO,PR,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ROBERTO GOES,SIM,PDT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,FRANCISCO CHAPADINHA,NAO,PSD,SIM,0
043c4680de868d0b0615f03cadfbc3f4,FAUSTO PINATO,SIM,PRB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,LEONARDO PICCIANI,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,SERGIO MORAES,SIM,PTB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,JHONATAN DE JESUS,SIM,PRB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,DANIEL ALMEIDA,SIM,PCdoB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ESPERIDIAO AMIN,NAO,PP,SIM,0
043c4680de868d0b0615f03cadfbc3f4,CRISTIANE BRASIL,NAO,PTB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ENIO VERRI,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,FABIO FARIA,SIM,PSD,SIM,1
043c4680de868d0b0615f03cadfbc3f4,DELEGADO WALDIR,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,HELDER SALOMAO,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,NELSON MARQUEZELLI,NAO,PTB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,JOSE REINALDO,NAO,PSB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,VALMIR PRASCIDELLI,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,RICARDO BARROS,SIM,PP,SIM,1
043c4680de868d0b0615f03cadfbc3f4,JANETE CAPIBERIBE,SIM,PSB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ASSIS CARVALHO,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,MIGUEL HADDAD,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,JOVAIR ARANTES,SIM,PTB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,RODRIGO DE CASTRO,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,MARCIO MARINHO,SIM,PRB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,CLEBER VERDE,SIM,PRB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,CARLOS ANDRADE,NAO,PHS,SIM,0
043c4680de868d0b0615f03cadfbc3f4,PAULO FOLETTO,NAO,PSB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,NILTON CAPIXABA,SIM,PTB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,FABIO GARCIA,NAO,PSB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,REJANE DIAS,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,JOAO CAMPOS,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ROGERIO MARINHO,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,RODRIGO MAIA,NAO,DEM,SIM,0
043c4680de868d0b0615f03cadfbc3f4,AUREO,NAO,SDD,SIM,0
043c4680de868d0b0615f03cadfbc3f4,MARIO HERINGER,NAO,PDT,SIM,0
043c4680de868d0b0615f03cadfbc3f4,JAIME MARTINS,NAO,PSD,SIM,0
043c4680de868d0b0615f03cadfbc3f4,LELO COIMBRA,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ALICE PORTUGAL,SIM,PCdoB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,MARCOS ROGERIO,NAO,PDT,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ALBERTO FRAGA,NAO,DEM,SIM,0
043c4680de868d0b0615f03cadfbc3f4,CELSO PANSERA,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,JOSE MENTOR,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,MARINALDO ROSENDO,NAO,PSB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,SAMUEL MOREIRA,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,JERONIMO GOERGEN,NAO,PP,SIM,0
043c4680de868d0b0615f03cadfbc3f4,RODRIGO GARCIA,NAO,DEM,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ANDRES SANCHEZ,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,MAX FILHO,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,LAUDIVIO CARVALHO,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,CAETANO,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ARNALDO FARIA DE SA,NAO,PTB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,RONALDO FONSECA,NAO,PROS,SIM,0
043c4680de868d0b0615f03cadfbc3f4,SHERIDAN,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,WASHINGTON REIS,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,CESAR SOUZA,NAO,PSD,SIM,0
043c4680de868d0b0615f03cadfbc3f4,FLAVINHO,NAO,PSB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,REGINALDO LOPES,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,JOSE PRIANTE,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,VICENTINHO,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,DELEGADO EDER MAURO,NAO,PSD,SIM,0
043c4680de868d0b0615f03cadfbc3f4,LEOPOLDO MEYER,NAO,PSB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,JORGE BOEIRA,NAO,PP,SIM,0
043c4680de868d0b0615f03cadfbc3f4,JOSE AIRTON CIRILO,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,JOAQUIM PASSARINHO,SIM,PSD,SIM,1
043c4680de868d0b0615f03cadfbc3f4,PROFESSORA MARCIVANIA,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ZE SILVA,NAO,SDD,SIM,0
043c4680de868d0b0615f03cadfbc3f4,LEO DE BRITO,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,VICTOR MENDES,NAO,PV,SIM,0
043c4680de868d0b0615f03cadfbc3f4,EDMAR ARRUDA,SIM,PSC,SIM,1
043c4680de868d0b0615f03cadfbc3f4,MANOEL JUNIOR,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,GERALDO RESENDE,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,HERCULANO PASSOS,SIM,PSD,SIM,1
043c4680de868d0b0615f03cadfbc3f4,GILBERTO NASCIMENTO,NAO,PSC,SIM,0
043c4680de868d0b0615f03cadfbc3f4,EVANDRO ROGERIO ROMAN,NAO,PSD,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ZE GERALDO,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,MILTON MONTI,NAO,PR,SIM,0
043c4680de868d0b0615f03cadfbc3f4,LUIZ SERGIO,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,LUIZ CARLOS RAMOS,SIM,PSDC,SIM,1
043c4680de868d0b0615f03cadfbc3f4,COVATTI FILHO,NAO,PP,SIM,0
043c4680de868d0b0615f03cadfbc3f4,MARCOS REATEGUI,SIM,PSC,SIM,1
043c4680de868d0b0615f03cadfbc3f4,IZALCI,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,HENRIQUE FONTANA,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,JOSI NUNES,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,EDUARDO CURY,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ATILA LIRA,NAO,PSB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,CHRISTIANE DE SOUZA YARED,SIM,PTN,SIM,1
043c4680de868d0b0615f03cadfbc3f4,LUCIANA SANTOS,SIM,PCdoB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,VANDER LOUBET,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,BACELAR,NAO,PTN,SIM,0
043c4680de868d0b0615f03cadfbc3f4,MARCOS MONTES,SIM,PSD,SIM,1
043c4680de868d0b0615f03cadfbc3f4,PEDRO CUNHA LIMA,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ROBERTO SALES,SIM,PRB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ANGELIM,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,MAURO MARIANI,NAO,PMDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,CAIO NARCIO,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,NELSON MEURER,SIM,PP,SIM,1
043c4680de868d0b0615f03cadfbc3f4,BETINHO GOMES,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ROSSONI,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,DIEGO ANDRADE,NAO,PSD,SIM,0
043c4680de868d0b0615f03cadfbc3f4,WALDENOR PEREIRA,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,RAIMUNDO GOMES DE MATOS,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,EXPEDITO NETTO,NAO,SDD,SIM,0
043c4680de868d0b0615f03cadfbc3f4,PAULO FEIJO,NAO,PR,SIM,0
043c4680de868d0b0615f03cadfbc3f4,FABIO RAMALHO,NAO,PV,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ROGERIO ROSSO,SIM,PSD,SIM,1
043c4680de868d0b0615f03cadfbc3f4,OTAVIO LEITE,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,JHC,NAO,SDD,SIM,0
043c4680de868d0b0615f03cadfbc3f4,MIGUEL LOMBARDI,SIM,PR,SIM,1
043c4680de868d0b0615f03cadfbc3f4,OSMAR TERRA,NAO,PMDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,MARIO NEGROMONTE JR.,SIM,PP,SIM,1
043c4680de868d0b0615f03cadfbc3f4,GIUSEPPE VECCI,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,SAGUAS MORAES,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,CARLOS ZARATTINI,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,MARCUS VICENTE,NAO,PP,SIM,0
043c4680de868d0b0615f03cadfbc3f4,DELEY,NAO,PTB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ALUISIO MENDES,SIM,PSDC,SIM,1
043c4680de868d0b0615f03cadfbc3f4,RONALDO CARLETTO,NAO,PP,SIM,0
043c4680de868d0b0615f03cadfbc3f4,LUCIO VALE,NAO,PR,SIM,0
043c4680de868d0b0615f03cadfbc3f4,AGUINALDO RIBEIRO,SIM,PP,SIM,1
043c4680de868d0b0615f03cadfbc3f4,FABIO MITIDIERI,SIM,PSD,SIM,1
043c4680de868d0b0615f03cadfbc3f4,JOSE NUNES,SIM,PSD,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ATILA LINS,SIM,PSD,SIM,1
043c4680de868d0b0615f03cadfbc3f4,CABUCU BORGES,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,RUBENS BUENO,NAO,PPS,SIM,0
043c4680de868d0b0615f03cadfbc3f4,SARAIVA FELIPE,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,JOSE CARLOS ALELUIA,NAO,DEM,SIM,0
043c4680de868d0b0615f03cadfbc3f4,MARCELO BELINATI,NAO,PP,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ALTINEU CORTES,NAO,PR,SIM,0
043c4680de868d0b0615f03cadfbc3f4,JOAO FERNANDO COUTINHO,NAO,PSB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,RODRIGO PACHECO,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,CELIO SILVEIRA,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,JOAO PAULO PAPA,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ANTONIO JACOME,NAO,PMN,SIM,0
043c4680de868d0b0615f03cadfbc3f4,EDUARDO BARBOSA,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,SIMAO SESSIM,SIM,PP,SIM,1
043c4680de868d0b0615f03cadfbc3f4,JORGE TADEU MUDALEN,NAO,DEM,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ALEX MANENTE,NAO,PPS,SIM,0
043c4680de868d0b0615f03cadfbc3f4,RICARDO TEOBALDO,NAO,PTB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,MARCELO SQUASSONI,SIM,PRB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,CARLOS MARUN,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,JOSE GUIMARAES,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,LUIZ CARLOS BUSATO,SIM,PTB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,DOMINGOS SAVIO,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,FELIPE BORNIER,SIM,PSD,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ADAIL CARNEIRO,NAO,PHS,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ROBERTO BALESTRA,NAO,PP,SIM,0
043c4680de868d0b0615f03cadfbc3f4,EDMILSON RODRIGUES,SIM,PSOL,SIM,1
043c4680de868d0b0615f03cadfbc3f4,MACEDO,SIM,PSL,SIM,1
043c4680de868d0b0615f03cadfbc3f4,JUSCELINO FILHO,SIM,PRP,SIM,1
043c4680de868d0b0615f03cadfbc3f4,BALEIA ROSSI,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ROBERTO BRITTO,SIM,PP,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ANTONIO BRITO,SIM,PTB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,LUIZ FERNANDO FARIA,SIM,PP,SIM,1
043c4680de868d0b0615f03cadfbc3f4,GABRIEL GUIMARAES,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,JOAO ARRUDA,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,BEBETO,SIM,PSB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,MAURO LOPES,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,PAULO ABI-ACKEL,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,PEDRO UCZAI,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,AFONSO MOTTA,SIM,PDT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,EZEQUIEL TEIXEIRA,NAO,SDD,SIM,0
043c4680de868d0b0615f03cadfbc3f4,JORGE CORTE REAL,NAO,PTB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,CARLOS HENRIQUE GAGUIM,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ANTONIO BULHOES,SIM,PRB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ZECA CAVALCANTI,NAO,PTB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,POMPEO DE MATTOS,SIM,PDT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ADILTON SACHETTI,NAO,PSB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,CONCEICAO SAMPAIO,SIM,PP,SIM,1
043c4680de868d0b0615f03cadfbc3f4,CARMEN ZANOTTO,NAO,PPS,SIM,0
043c4680de868d0b0615f03cadfbc3f4,VINICIUS CARVALHO,SIM,PRB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,PEDRO FERNANDES,SIM,PTB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,PAULO TEIXEIRA,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,RODRIGO MARTINS,NAO,PSB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,BETO SALAME,SIM,PROS,SIM,1
043c4680de868d0b0615f03cadfbc3f4,HEULER CRUVINEL,SIM,PSD,SIM,1
043c4680de868d0b0615f03cadfbc3f4,CARLOS MANATO,SIM,SDD,SIM,1
043c4680de868d0b0615f03cadfbc3f4,VITOR VALIM,NAO,PMDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,FERNANDO JORDAO,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,MANDETTA,NAO,DEM,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ZE CARLOS,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ALFREDO KAEFER,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,AFONSO HAMM,NAO,PP,SIM,0
043c4680de868d0b0615f03cadfbc3f4,VALTENIR PEREIRA,SIM,PROS,SIM,1
043c4680de868d0b0615f03cadfbc3f4,EVANDRO GUSSI,NAO,PV,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ANDRE ABDON,SIM,PRB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,DILCEU SPERAFICO,SIM,PP,SIM,1
043c4680de868d0b0615f03cadfbc3f4,DOMINGOS NETO,SIM,PROS,SIM,1
043c4680de868d0b0615f03cadfbc3f4,CHICO ALENCAR,SIM,PSOL,SIM,1
043c4680de868d0b0615f03cadfbc3f4,BOHN GASS,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,HILDO ROCHA,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,MARINHA RAUPP,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,BENEDITA DA SILVA,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,MOEMA GRAMACHO,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ELMAR NASCIMENTO,NAO,DEM,SIM,0
043c4680de868d0b0615f03cadfbc3f4,MOSES RODRIGUES,NAO,PPS,SIM,0
043c4680de868d0b0615f03cadfbc3f4,IVAN VALENTE,SIM,PSOL,SIM,1
043c4680de868d0b0615f03cadfbc3f4,PAULO PIMENTA,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,DIEGO GARCIA,NAO,PHS,SIM,0
043c4680de868d0b0615f03cadfbc3f4,TAKAYAMA,SIM,PSC,SIM,1
043c4680de868d0b0615f03cadfbc3f4,NILSON LEITAO,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,LEANDRE,NAO,PV,SIM,0
043c4680de868d0b0615f03cadfbc3f4,EROS BIONDINI,NAO,PTB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,FERNANDO COELHO FILHO,NAO,PSB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,CLAUDIO CAJADO,NAO,DEM,SIM,0
043c4680de868d0b0615f03cadfbc3f4,FABIO REIS,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,MISAEL VARELLA,NAO,DEM,SIM,0
043c4680de868d0b0615f03cadfbc3f4,SERGIO VIDIGAL,SIM,PDT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,PROFESSORA DORINHA SEABRA REZENDE,NAO,DEM,SIM,0
043c4680de868d0b0615f03cadfbc3f4,MIRO TEIXEIRA,NAO,PROS,SIM,0
043c4680de868d0b0615f03cadfbc3f4,LINCOLN PORTELA,NAO,PR,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ROCHA,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ALCEU MOREIRA,NAO,PMDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,CHICO LOPES,SIM,PCdoB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,PEDRO CHAVES,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,DANIEL VILELA,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,JOAO GUALBERTO,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,JULIO CESAR,SIM,PSD,SIM,1
043c4680de868d0b0615f03cadfbc3f4,BRUNNY,SIM,PTC,SIM,1
043c4680de868d0b0615f03cadfbc3f4,LUIZ LAURO FILHO,NAO,PSB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,ROGERIO PENINHA MENDONCA,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,JULIA MARINHO,SIM,PSC,SIM,1
043c4680de868d0b0615f03cadfbc3f4,PAULO FREIRE,NAO,PR,SIM,0
043c4680de868d0b0615f03cadfbc3f4,HEITOR SCHUCH,NAO,PSB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,SILVIO TORRES,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,DAMINA PEREIRA,SIM,PMN,SIM,1
043c4680de868d0b0615f03cadfbc3f4,GIVALDO VIEIRA,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,VICENTINHO JUNIOR,NAO,PSB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,VENEZIANO VITAL DO REGO,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,BETO FARO,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,ERIKA KOKAY,SIM,PT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,HERACLITO FORTES,NAO,PSB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,JOAO CASTELO,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,CARLOS MELLES,NAO,DEM,SIM,0
043c4680de868d0b0615f03cadfbc3f4,MARCIO ALVINO,SIM,PR,SIM,1
043c4680de868d0b0615f03cadfbc3f4,JAIR BOLSONARO,NAO,PP,SIM,0
043c4680de868d0b0615f03cadfbc3f4,SERGIO SOUZA,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,RONALDO NOGUEIRA,SIM,PTB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,JO MORAES,SIM,PCdoB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,JEAN WYLLYS,SIM,PSOL,SIM,1
043c4680de868d0b0615f03cadfbc3f4,DANRLEI DE DEUS HINTERHOLZ,SIM,PSD,SIM,1
043c4680de868d0b0615f03cadfbc3f4,LUCAS VERGILIO,NAO,SDD,SIM,0
043c4680de868d0b0615f03cadfbc3f4,HISSA ABRAHAO,NAO,PPS,SIM,0
043c4680de868d0b0615f03cadfbc3f4,LUCIO MOSQUINI,NAO,PMDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,INDIO DA COSTA,SIM,PSD,SIM,1
043c4680de868d0b0615f03cadfbc3f4,TEREZA CRISTINA,NAO,PSB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,LINDOMAR GARCON,SIM,PMDB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,SUBTENENTE GONZAGA,SIM,PDT,SIM,1
043c4680de868d0b0615f03cadfbc3f4,LUIS TIBE,SIM,PTdoB,SIM,1
043c4680de868d0b0615f03cadfbc3f4,BRUNO COVAS,NAO,PSDB,SIM,0
043c4680de868d0b0615f03cadfbc3f4,BENITO GAMA,SIM,PTB,SIM,1
